INCIDENT_ID,DATA_YEAR,ORI,PUB_AGENCY_NAME,PUB_AGENCY_UNIT,AGENCY_TYPE_NAME,STATE_ABBR,STATE_NAME,DIVISION_NAME,REGION_NAME,POPULATION_GROUP_CODE,POPULATION_GROUP_DESC,INCIDENT_DATE,ADULT_VICTIM_COUNT,JUVENILE_VICTIM_COUNT,TOTAL_OFFENDER_COUNT,ADULT_OFFENDER_COUNT,JUVENILE_OFFENDER_COUNT,OFFENDER_RACE,OFFENDER_ETHNICITY,VICTIM_COUNT,OFFENSE_NAME,TOTAL_INDIVIDUAL_VICTIMS,LOCATION_NAME,MULTIPLE_OFFENSE,MULTIPLE_BIAS,VICTIM_TYPES_1,VICTIM_TYPES_2,VICTIM_TYPES_3,Business,Financial Institution,Government,Individual,Law Enforcement Officer,Other,Religious Organization,Society/Public,Unknown,BIAS_DESC_1,BIAS_DESC_2,BIAS_DESC_3,BIAS_DESC_4,BIAS_DESC_5,Anti-American Indian or Alaska Native,Anti-Arab,Anti-Asian,Anti-Atheism/Agnosticism,Anti-Bisexual,Anti-Black or African American,Anti-Buddhist,Anti-Catholic,"Anti-Eastern Orthodox (Russian, Greek, Other)",Anti-Female,Anti-Gay (Male),Anti-Gender Non-Conforming,Anti-Heterosexual,Anti-Hindu,Anti-Hispanic or Latino,Anti-Islamic (Muslim),Anti-Jehovah's Witness,Anti-Jewish,Anti-Lesbian (Female),"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",Anti-Male,Anti-Mental Disability,Anti-Mormon,"Anti-Multiple Races, Group","Anti-Multiple Religions, Group",Anti-Native Hawaiian or Other Pacific Islander,Anti-Other Christian,Anti-Other Race/Ethnicity/Ancestry,Anti-Other Religion,Anti-Physical Disability,Anti-Protestant,Anti-Sikh,Anti-Transgender,Anti-White
1342566,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",16-Aug-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342568,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",2-Jun-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342570,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",31-Jan-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Other Religion,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1342571,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Aug-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Highway/Road/Alley/Street/Sidewalk,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342577,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",8-Aug-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342579,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Jan-20,0,1,0,,,Unknown,Unknown,1,Intimidation,1,Residence/Home,S,M,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,Anti-Physical Disability,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1342581,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",31-May-20,1,0,1,1,0,Black or African American,Unknown,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1342585,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Aug-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342586,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",3-Sep-20,1,0,0,,,Unknown,Unknown,1,Aggravated Assault,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342589,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",27-Aug-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342593,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",19-Mar-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Cyberspace,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342597,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",1-Jun-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1342599,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",5-Sep-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Service/Gas Station,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342600,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",24-Aug-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342601,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",28-Aug-20,1,0,0,,,Unknown,Unknown,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342602,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",4-Aug-20,1,0,0,,,Unknown,Unknown,1,Arson,1,School-Elementary/Secondary,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1342605,2020,GA0330200,Cobb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",2-Jun-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Department/Discount Store,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279492,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",29-May-20,0,0,0,,,Unknown,Unknown,1,Weapon Law Violations,0,Grocery/Supermarket,S,S,Society/Public,,,0,0,0,0,0,0,0,1,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279497,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",19-Jul-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Bar/Nightclub,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279501,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",7-Jun-20,2,1,0,,,Unknown,Unknown,3,Destruction/Damage/Vandalism of Property,3,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279502,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",27-Mar-20,0,1,0,,,Unknown,Unknown,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279507,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",28-Aug-20,1,0,1,0,1,Black or African American,Not Hispanic or Latino,1,Aggravated Assault,1,Drug Store/Doctor's Office/Hospital,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Female,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279510,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",23-Jun-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279511,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",29-Oct-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Convenience Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1279512,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",27-Aug-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279513,2020,GA0330300,Marietta,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",5-Jul-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Bar/Nightclub,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342752,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",29-Dec-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342754,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",11-Mar-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342758,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",12-Mar-20,3,0,3,3,0,White,Unknown,3,Intimidation,3,Restaurant,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342761,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",19-Feb-20,2,0,1,1,0,Black or African American,Not Hispanic or Latino,2,Intimidation,2,Commercial/Office Building,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342774,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",21-Feb-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342777,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",4-Feb-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Park/Playground,S,S,Government,,,0,0,1,0,0,0,0,0,0,"Anti-Multiple Religions, Group",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1342781,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",18-May-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Simple Assault,1,Hotel/Motel/Etc.,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342782,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",18-Oct-20,1,0,2,2,0,Black or African American,Unknown,1,Aggravated Assault,1,Bar/Nightclub,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342786,2020,GA0330400,Smyrna,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",3-Nov-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342377,2020,GA0340000,Coffee,,County,GA,Georgia,South Atlantic,South,8B,"Non-MSA counties from 25,000 thru 99,999",11-Apr-20,1,0,0,,,Unknown,Unknown,1,Aggravated Assault,1,Convenience Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,"Anti-Lesbian, Gay, Bisexual, or Transgender (Mixed Group)",,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279474,2020,GA0350100,Moultrie,,City,GA,Georgia,South Atlantic,South,5,"Cities from 10,000 thru 24,999",5-Sep-20,0,0,0,,,Unknown,Unknown,1,Burglary/Breaking & Entering,0,Commercial/Office Building,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Mormon,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1342352,2020,GA0380000,Coweta,,County,GA,Georgia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",3-Aug-20,0,0,1,0,1,White,Unknown,1,Destruction/Damage/Vandalism of Property,0,Other/Unknown,S,S,Business,,,1,0,0,0,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342452,2020,GA0380000,Coweta,,County,GA,Georgia,South Atlantic,South,9B,"MSA counties from 25,000 thru 99,999",10-Apr-20,0,0,1,1,0,White,Not Hispanic or Latino,1,Weapon Law Violations,0,Highway/Road/Alley/Street/Sidewalk,S,S,Society/Public,,,0,0,0,0,0,0,0,1,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342691,2020,GA0380100,Newnan,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",23-Jul-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,School-Elementary/Secondary,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342692,2020,GA0380100,Newnan,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",4-Dec-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-White,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1342695,2020,GA0380100,Newnan,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",19-Dec-20,1,0,1,1,0,White,Unknown,1,Intimidation,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342724,2020,GA0380100,Newnan,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",9-Oct-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Destruction/Damage/Vandalism of Property,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278922,2020,GA0430000,Decatur,,County,GA,Georgia,South Atlantic,South,8C,"Non-MSA counties from 10,000 thru 24,999",19-Jan-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Church/Synagogue/Temple/Mosque,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342443,2020,GA0430000,Decatur,,County,GA,Georgia,South Atlantic,South,8C,"Non-MSA counties from 10,000 thru 24,999",6-Nov-20,1,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278901,2020,GA0440100,Decatur,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",23-Dec-20,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Highway/Road/Alley/Street/Sidewalk,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342666,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",25-Feb-20,1,0,0,,,Unknown,Unknown,1,Motor Vehicle Theft,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342683,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Mar-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342690,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",12-Oct-20,1,0,0,,,Unknown,Unknown,1,Aggravated Assault,1,Service/Gas Station,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Lesbian (Female),,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342694,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",30-Sep-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Aggravated Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342699,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",29-Aug-20,1,0,1,1,0,Black or African American,Not Hispanic or Latino,1,All Other Larceny,1,Other/Unknown,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-American Indian or Alaska Native,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342700,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",21-Sep-20,1,0,0,,,Unknown,Unknown,1,Simple Assault,1,Grocery/Supermarket,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Gay (Male),,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342721,2020,GA0440200,DeKalb County Police Department,,County,GA,Georgia,South Atlantic,South,9A,"MSA counties 100,000 or over",24-May-20,1,0,1,1,0,White,Not Hispanic or Latino,1,Intimidation,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342509,2020,GA0447100,Dunwoody ,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",1-Aug-20,1,0,1,1,0,Asian,Not Hispanic or Latino,1,Simple Assault,1,Residence/Home,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342514,2020,GA0447100,Dunwoody ,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",15-Mar-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Jewish,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342528,2020,GA0447100,Dunwoody ,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",3-Jul-20,1,0,1,1,0,Black or African American,Unknown,1,Simple Assault,1,Parking/Drop Lot/Garage,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Black or African American,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342548,2020,GA0447100,Dunwoody ,,City,GA,Georgia,South Atlantic,South,4,"Cities from 25,000 thru 49,999",7-Sep-20,0,0,0,,,Unknown,Unknown,1,Destruction/Damage/Vandalism of Property,0,Church/Synagogue/Temple/Mosque,S,S,Religious Organization,,,0,0,0,0,0,0,1,0,0,Anti-Other Race/Ethnicity/Ancestry,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1342347,2020,GA0447200,Brookhaven,,City,GA,Georgia,South Atlantic,South,3,"Cities from 50,000 thru 99,999",10-May-20,1,0,2,2,0,White,Not Hispanic or Latino,1,Simple Assault,1,Convenience Store,S,S,Individual,,,0,0,0,1,0,0,0,0,0,Anti-Hispanic or Latino,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
